customer_id,persona,age,gender,city,city_tier,occupation,monthly_income,household_size,loyalty_program_member,preferred_payment_method,app_engagement_score,price_sensitivity_score,impulsiveness_score,health_consciousness_score,discount_affinity_score,late_night_ordering_tendency,weekend_ordering_tendency,brand_loyalty_score,churn_risk_profile
CUST006443,Young Professionals,20,Male,Mumbai,Metro,Student,57559,6,0,COD,2.85,4.2,6.4,7.44,5.35,9.35,3.04,5.23,5.43
CUST006444,Health Conscious,23,Male,Hyderabad,Metro,Consultant,91646,6,0,COD,4.55,2.76,3.51,9.09,3.73,2.21,4.23,3.57,7.92
CUST006445,Students,29,Other,Mumbai,Metro,Engineer,27606,4,0,Card,7.2,3.11,6.73,4.48,8.43,5.12,2.59,9.29,8.73
CUST006446,Young Professionals,21,Other,Bengaluru,Metro,Doctor,114313,5,1,Wallet,6.74,9.15,7.94,8.99,3.97,6.2,1.58,9.77,9.48
CUST006447,Students,21,Other,Ahmedabad,Tier-1,Doctor,19388,1,0,COD,7.4,8.33,5.99,6.33,7.35,8.32,6.88,7.83,1.38
CUST006448,Young Professionals,34,Female,Lucknow,Tier-2,Engineer,99836,6,1,COD,3.34,4.05,8.3,8.19,5.53,3.63,8.16,7.93,6.38
CUST006449,Health Conscious,59,Female,Hyderabad,Metro,Business,108400,2,0,Card,2.65,4.94,2.39,8.4,2.5,2.3,2.58,3.2,8.16
CUST006450,Young Professionals,21,Female,Jaipur,Tier-1,Designer,127223,1,0,COD,1.4,6.61,9.23,7.68,2.42,8.84,9.29,2.26,2.45
CUST006451,Families,40,Female,Bengaluru,Metro,Manager,110201,5,0,UPI,6.03,5.04,3.23,7.81,5.51,4.53,9.72,2.41,3.44
CUST006452,Families,52,Male,Mumbai,Metro,Designer,107700,5,1,Wallet,2.99,5.27,2.33,5.83,5.33,7.2,5.58,9.76,6.06
CUST006453,Families,57,Male,Jaipur,Tier-1,Student,88121,6,0,COD,2.59,9.22,4.15,5.66,6.57,6.78,3.15,8.99,9.32
CUST006454,Health Conscious,31,Female,Hyderabad,Metro,Engineer,153536,3,0,Wallet,7.8,4.86,3.07,8.09,4.48,5.8,3.4,6.47,5.42
CUST006455,Health Conscious,35,Female,Lucknow,Tier-2,Engineer,163053,6,1,Card,2.15,6.98,2.83,9.8,2.37,6.57,2.42,2.51,2.84
CUST006456,Young Professionals,33,Female,Indore,Tier-2,Business,64317,5,1,Wallet,8.24,5.14,9.85,6.93,4.43,7.07,7.07,3.57,1.49
CUST006457,Students,39,Male,Lucknow,Tier-2,Teacher,16930,1,1,UPI,4.85,7.57,7.91,6.09,9.61,2.24,3.8,8.75,1.55
CUST006458,Young Professionals,58,Male,Lucknow,Tier-2,Manager,57993,3,0,COD,3.93,5.5,9.16,6.18,5.23,6.9,1.2,4.62,2.81
CUST006459,Families,26,Other,Indore,Tier-2,Business,90063,6,0,Card,7.3,2.94,4.82,5.25,6.74,1.73,3.61,9.67,3.39
CUST006460,Health Conscious,54,Other,Lucknow,Tier-2,Manager,111592,5,0,COD,1.36,3.83,4.46,9.28,2.5,9.18,2.35,1.32,5.74
CUST006461,Students,52,Male,Hyderabad,Metro,Doctor,22111,6,0,COD,6.99,7.53,8.7,4.37,9.98,6.78,4.52,7.85,6.22
CUST006462,Health Conscious,31,Male,Indore,Tier-2,Designer,132260,4,0,Card,3.32,8.32,3.55,8.81,4.55,1.05,5.65,3.94,5.41
CUST006463,Families,50,Female,Mumbai,Metro,Doctor,110520,3,0,UPI,8.32,6.41,3.79,5.53,6.78,6.39,5.64,8.38,4.65
CUST006464,Health Conscious,27,Male,Nagpur,Tier-2,Consultant,167601,6,0,UPI,7.65,9.77,4.97,9.73,2.01,1.46,7.44,9.31,9.11
CUST006465,Families,29,Female,Lucknow,Tier-2,Designer,95867,6,0,UPI,2.52,4.9,2.51,5.53,5.09,3.63,6.26,7.77,5.37
CUST006466,Students,58,Female,Lucknow,Tier-2,Consultant,28643,1,1,COD,9.06,8.04,8.79,3.3,7.75,7.95,4.46,5.82,9.71
CUST006467,Families,38,Male,Delhi,Metro,Teacher,80307,1,1,UPI,7.88,6.78,2.2,6.31,6.96,1.33,3.81,1.6,3.15
CUST006468,Health Conscious,52,Female,Bengaluru,Metro,Designer,167216,6,0,UPI,1.84,4.72,4.92,8.59,2.96,7.72,4.47,5.24,8.74
CUST006469,Students,57,Female,Jaipur,Tier-1,Engineer,26628,4,0,COD,1.47,9.99,5.59,3.25,7.47,2.77,3.68,1.36,6.97
CUST006470,Young Professionals,43,Male,Pune,Tier-1,Engineer,130583,6,1,COD,5.2,4.21,8.06,8.01,4.65,6.58,3.51,7.47,8.17
CUST006471,Students,53,Male,Hyderabad,Metro,Teacher,19244,5,1,UPI,1.07,9.18,5.81,4.71,7.22,8.45,3.75,9.57,9.04
CUST006472,Young Professionals,44,Female,Indore,Tier-2,Teacher,97678,3,0,COD,2.44,2.4,7.48,8.62,4.95,1.01,8.77,2.75,6.73
CUST006473,Health Conscious,59,Other,Delhi,Metro,Manager,176601,3,1,Wallet,4.38,9.92,2.22,9.47,4.56,2.2,1.9,1.82,2.9
CUST006474,Health Conscious,32,Male,Nagpur,Tier-2,Teacher,156761,6,0,Wallet,5.22,9.82,4.02,9.18,2.02,4.06,9.55,3.22,2.69
CUST006475,Students,54,Other,Delhi,Metro,Consultant,38320,2,1,Wallet,6.3,3.58,8.33,5.2,7.84,9.53,9.1,6.49,1.95
CUST006476,Young Professionals,57,Other,Delhi,Metro,Doctor,73926,6,1,UPI,4.56,8.67,9.41,7.19,3.0,5.64,8.38,7.55,6.64
CUST006477,Families,35,Female,Nagpur,Tier-2,Manager,56653,3,0,COD,9.27,9.33,4.93,6.29,5.74,6.74,4.7,8.59,4.66
CUST006478,Young Professionals,33,Female,Delhi,Metro,Manager,64464,6,0,UPI,9.49,5.43,9.76,8.74,3.18,6.7,3.71,5.22,5.1
CUST006479,Health Conscious,38,Other,Nagpur,Tier-2,Manager,177122,6,0,Wallet,3.01,9.58,2.59,9.42,3.32,2.21,8.21,7.08,9.33
CUST006480,Young Professionals,45,Other,Hyderabad,Metro,Business,109303,5,0,Card,8.59,8.92,7.43,6.13,2.8,8.36,8.4,4.76,9.75
CUST006481,Young Professionals,33,Other,Bengaluru,Metro,Manager,60462,2,1,UPI,9.85,9.69,6.86,5.39,3.21,7.01,8.78,4.1,9.01
CUST006482,Young Professionals,58,Male,Delhi,Metro,Designer,109840,4,1,Wallet,8.24,8.97,8.56,8.79,5.73,3.72,1.3,5.89,1.55
CUST006483,Students,23,Male,Indore,Tier-2,Business,30778,2,0,Card,9.61,1.82,6.34,3.99,7.58,3.2,7.82,9.97,7.91
CUST006484,Young Professionals,55,Male,Jaipur,Tier-1,Doctor,139935,6,1,Card,2.68,1.19,8.08,6.06,3.46,6.57,3.57,1.49,4.97
CUST006485,Families,42,Other,Mumbai,Metro,Designer,41815,6,0,Wallet,2.98,3.97,4.05,5.0,7.21,8.58,1.45,8.2,1.69
CUST006486,Health Conscious,54,Other,Lucknow,Tier-2,Consultant,144855,3,1,UPI,8.79,2.74,3.83,8.08,3.14,6.34,3.45,8.24,8.91
CUST006487,Students,27,Female,Jaipur,Tier-1,Doctor,31665,3,0,UPI,5.78,2.6,7.83,6.23,9.49,2.74,9.15,6.25,3.89
CUST006488,Health Conscious,33,Male,Jaipur,Tier-1,Consultant,152686,6,1,COD,3.16,7.07,3.28,8.96,2.62,2.74,9.13,4.92,9.02
CUST006489,Families,24,Other,Nagpur,Tier-2,Designer,55142,1,1,Card,2.89,5.49,2.61,5.13,6.63,1.39,4.94,4.2,8.32
CUST006490,Students,42,Other,Hyderabad,Metro,Consultant,27051,2,0,COD,2.94,5.8,5.83,5.04,8.67,2.5,3.32,9.25,2.08
CUST006491,Young Professionals,57,Male,Jaipur,Tier-1,Teacher,52037,3,0,UPI,9.18,6.22,7.4,5.77,4.89,3.87,7.32,1.36,6.73
CUST006492,Health Conscious,53,Female,Jaipur,Tier-1,Student,138860,6,0,UPI,5.15,4.21,4.64,9.24,2.08,3.73,8.02,6.74,3.05
CUST006493,Health Conscious,37,Other,Jaipur,Tier-1,Manager,170761,4,1,Card,1.42,7.81,4.95,8.77,2.24,5.47,5.56,8.77,6.14
CUST006494,Health Conscious,54,Other,Ahmedabad,Tier-1,Student,82527,3,0,Wallet,7.39,4.99,4.18,8.11,2.25,8.59,9.14,6.82,5.76
CUST006495,Health Conscious,46,Male,Hyderabad,Metro,Consultant,112586,2,1,UPI,2.71,8.57,2.9,8.51,3.03,8.38,4.72,5.25,3.96
CUST006496,Health Conscious,57,Male,Delhi,Metro,Doctor,82587,4,1,Card,9.51,9.67,3.84,9.52,4.38,3.84,5.64,1.06,3.53
CUST006497,Families,32,Male,Nagpur,Tier-2,Student,49572,6,0,Card,5.4,7.32,2.96,6.11,6.57,4.53,7.68,4.48,2.02
CUST006498,Health Conscious,22,Other,Delhi,Metro,Manager,142165,1,0,Wallet,8.12,8.64,2.26,8.87,4.69,5.5,4.74,7.49,6.59
CUST006499,Students,40,Female,Hyderabad,Metro,Designer,29658,6,0,UPI,5.73,6.64,7.71,6.7,9.0,6.54,5.47,5.56,3.84
CUST006500,Students,28,Female,Indore,Tier-2,Business,38847,2,1,Wallet,8.05,1.73,6.72,4.3,7.16,3.26,8.21,2.58,2.26
CUST006501,Young Professionals,47,Other,Pune,Tier-1,Teacher,96675,4,1,UPI,8.96,9.45,7.58,6.75,5.87,4.42,5.47,4.97,5.92
CUST006502,Families,56,Male,Ahmedabad,Tier-1,Teacher,75652,3,1,Wallet,5.3,3.32,2.61,5.82,6.55,3.6,3.41,2.17,9.1
CUST006503,Young Professionals,49,Other,Delhi,Metro,Business,121754,2,1,Wallet,9.61,9.43,7.73,7.28,2.61,3.61,6.17,6.6,8.82
CUST006504,Young Professionals,20,Male,Hyderabad,Metro,Doctor,88554,3,1,Card,6.91,9.51,9.66,6.02,3.93,4.34,1.98,3.36,6.5
CUST006505,Students,56,Other,Mumbai,Metro,Manager,20215,3,0,COD,4.87,9.18,8.33,4.17,9.38,8.49,4.35,7.58,2.7
CUST006506,Students,58,Other,Mumbai,Metro,Manager,37218,4,0,Wallet,1.09,5.15,8.58,3.75,7.96,4.85,2.73,6.08,5.89
CUST006507,Young Professionals,55,Other,Jaipur,Tier-1,Student,61899,3,0,UPI,2.72,3.15,9.9,7.33,3.95,3.04,1.81,1.41,3.01
CUST006508,Young Professionals,18,Other,Delhi,Metro,Student,57870,6,0,Wallet,7.55,9.78,8.27,6.85,2.7,4.62,4.11,2.91,5.32
CUST006509,Young Professionals,38,Male,Lucknow,Tier-2,Engineer,111079,2,1,Card,6.93,9.83,7.88,8.13,5.6,5.92,4.89,1.43,4.96
CUST006510,Health Conscious,25,Other,Hyderabad,Metro,Teacher,114955,1,1,Card,3.89,9.38,4.75,8.51,3.9,1.21,5.78,2.47,3.34
CUST006511,Health Conscious,38,Male,Nagpur,Tier-2,Business,138642,2,1,Card,3.0,5.99,4.8,8.59,2.94,2.0,9.56,6.05,7.56
CUST006512,Young Professionals,48,Female,Lucknow,Tier-2,Engineer,135237,1,1,Card,7.1,8.22,9.29,6.88,2.97,2.56,5.75,5.04,3.89
CUST006513,Students,21,Male,Mumbai,Metro,Consultant,35175,1,1,UPI,9.8,3.65,5.5,5.66,8.88,4.3,1.29,4.99,3.77
CUST006514,Young Professionals,38,Male,Delhi,Metro,Designer,139575,2,1,Card,5.2,4.46,7.45,5.08,5.95,3.27,3.77,3.32,4.25
CUST006515,Health Conscious,31,Male,Hyderabad,Metro,Manager,71805,2,1,UPI,9.64,6.55,4.24,8.97,3.24,9.19,7.6,3.19,3.81
CUST006516,Families,37,Other,Indore,Tier-2,Consultant,110461,6,0,Card,1.82,6.89,3.42,5.38,5.54,6.94,6.76,8.12,1.79
CUST006517,Young Professionals,24,Male,Bengaluru,Metro,Consultant,135071,4,0,UPI,5.3,6.29,7.46,7.98,2.41,4.43,2.6,5.54,6.96
CUST006518,Young Professionals,46,Other,Bengaluru,Metro,Designer,122289,6,0,Card,1.04,9.78,7.3,5.26,2.66,7.28,7.08,7.8,6.47
CUST006519,Families,21,Other,Jaipur,Tier-1,Consultant,85710,6,0,Wallet,6.25,5.43,2.92,6.51,5.96,4.07,1.08,7.78,1.97
CUST006520,Young Professionals,59,Female,Lucknow,Tier-2,Doctor,134780,3,1,Wallet,7.61,2.36,7.79,8.64,5.87,3.35,9.87,7.29,7.88
CUST006521,Students,56,Male,Mumbai,Metro,Designer,29944,3,0,Card,7.2,7.12,7.98,5.41,8.56,9.62,7.67,3.62,9.68
CUST006522,Students,45,Other,Ahmedabad,Tier-1,Doctor,26631,3,1,COD,4.21,2.4,5.86,4.44,7.52,1.14,6.62,4.55,5.24
CUST006523,Students,30,Other,Lucknow,Tier-2,Designer,22388,2,0,UPI,1.64,4.33,8.84,3.37,8.03,3.71,3.38,9.0,5.1
CUST006524,Students,49,Male,Hyderabad,Metro,Student,37021,3,0,Card,2.22,2.34,6.21,6.98,7.71,1.23,9.25,4.7,7.62
CUST006525,Students,30,Male,Jaipur,Tier-1,Manager,36369,1,1,UPI,4.56,9.33,5.19,3.22,8.37,1.9,8.09,2.05,7.03
CUST006526,Young Professionals,37,Other,Nagpur,Tier-2,Doctor,135299,4,0,Card,9.51,9.67,7.25,5.45,2.71,1.85,4.17,2.68,1.73
CUST006527,Health Conscious,41,Other,Ahmedabad,Tier-1,Manager,168336,4,1,Card,6.38,3.47,3.36,8.44,2.7,8.11,5.97,8.69,2.26
CUST006528,Students,35,Male,Nagpur,Tier-2,Business,19273,6,0,COD,3.15,4.49,6.05,5.31,7.73,8.0,3.62,1.12,6.41
CUST006529,Health Conscious,25,Other,Hyderabad,Metro,Designer,93613,5,1,Wallet,5.49,3.25,2.81,8.35,2.16,6.04,3.83,8.8,1.84
CUST006530,Students,43,Other,Pune,Tier-1,Consultant,29680,1,0,UPI,4.33,1.29,7.57,6.21,8.15,7.69,8.13,6.69,4.38
CUST006531,Health Conscious,27,Female,Lucknow,Tier-2,Manager,121860,2,0,Wallet,7.13,3.37,4.81,9.76,4.69,2.92,9.88,6.79,7.53
CUST006532,Families,46,Male,Mumbai,Metro,Student,89265,5,0,UPI,1.75,8.33,4.87,5.59,5.59,3.63,9.68,6.08,7.56
CUST006533,Students,59,Male,Mumbai,Metro,Student,21039,5,1,Wallet,1.02,3.36,7.14,4.5,8.12,7.33,6.99,8.44,3.23
CUST006534,Students,35,Female,Indore,Tier-2,Engineer,31112,6,0,UPI,8.0,2.93,6.47,4.24,9.33,4.06,1.59,8.85,2.34
CUST006535,Students,25,Male,Indore,Tier-2,Business,22601,5,0,COD,5.26,7.8,5.36,5.36,7.15,8.44,9.47,2.68,4.06
CUST006536,Families,56,Female,Lucknow,Tier-2,Engineer,108462,1,1,Wallet,8.72,8.73,4.25,5.25,5.03,7.47,4.56,8.65,4.79
CUST006537,Young Professionals,48,Female,Delhi,Metro,Manager,104978,6,0,Wallet,8.23,1.72,7.73,7.63,2.2,5.15,4.49,5.85,8.58
CUST006538,Families,43,Female,Pune,Tier-1,Manager,106170,5,0,UPI,3.97,7.31,4.11,7.55,6.15,6.42,3.62,6.41,7.24
CUST006539,Families,23,Male,Nagpur,Tier-2,Student,79008,5,0,Wallet,5.42,3.88,4.51,6.33,6.86,9.78,8.49,7.0,7.88
CUST006540,Health Conscious,33,Male,Indore,Tier-2,Doctor,89421,2,1,Card,2.55,6.73,2.31,8.12,4.74,1.73,7.24,9.98,5.23
CUST006541,Families,49,Male,Hyderabad,Metro,Doctor,67184,1,0,Wallet,4.76,3.45,4.17,7.6,5.56,5.22,7.5,1.6,3.87
CUST006542,Health Conscious,29,Male,Ahmedabad,Tier-1,Business,137060,6,0,UPI,2.67,6.5,2.53,8.25,4.3,1.98,3.91,1.39,1.66
CUST006543,Health Conscious,44,Male,Mumbai,Metro,Student,131094,4,1,Wallet,1.93,9.2,3.62,9.08,4.57,8.06,9.17,6.9,1.68
CUST006544,Families,20,Female,Ahmedabad,Tier-1,Business,86453,3,0,UPI,9.68,4.89,3.48,7.07,6.9,4.48,7.05,6.22,6.27
CUST006545,Students,49,Male,Jaipur,Tier-1,Consultant,31744,5,1,COD,4.44,7.94,7.66,3.08,9.99,5.47,7.6,6.11,1.06
CUST006546,Health Conscious,34,Female,Lucknow,Tier-2,Consultant,113463,1,1,UPI,3.82,3.07,4.7,9.81,3.09,8.55,8.44,5.4,4.65
CUST006547,Students,27,Other,Ahmedabad,Tier-1,Consultant,25762,3,0,Wallet,5.62,3.49,6.88,3.59,8.13,2.82,3.09,8.41,1.76
CUST006548,Students,56,Male,Lucknow,Tier-2,Business,37476,1,0,Card,3.77,3.02,7.77,3.38,9.13,7.48,1.56,3.54,2.64
CUST006549,Families,23,Female,Nagpur,Tier-2,Student,64784,1,0,Card,2.88,1.75,3.82,7.38,5.07,4.79,3.78,7.31,9.04
CUST006550,Young Professionals,57,Male,Bengaluru,Metro,Consultant,108164,2,0,Card,6.31,9.82,9.42,7.52,3.41,8.28,1.37,3.58,9.1
CUST006551,Young Professionals,50,Other,Hyderabad,Metro,Business,132615,2,0,Wallet,7.54,9.27,6.53,7.94,2.94,8.36,9.88,5.35,3.92
CUST006552,Young Professionals,47,Other,Ahmedabad,Tier-1,Manager,145477,2,0,Card,9.06,8.28,9.79,7.35,3.83,4.34,6.06,1.34,1.25
CUST006553,Families,41,Other,Bengaluru,Metro,Student,111843,6,0,Card,2.45,2.62,3.42,7.58,5.74,2.01,2.61,1.67,1.85
CUST006554,Health Conscious,31,Female,Lucknow,Tier-2,Teacher,152395,6,1,COD,1.16,5.6,3.47,8.68,2.83,1.1,4.36,3.28,4.99
CUST006555,Families,18,Female,Pune,Tier-1,Business,54684,1,0,UPI,4.68,5.59,4.84,7.69,6.36,2.35,5.15,6.74,4.48
CUST006556,Young Professionals,20,Male,Mumbai,Metro,Doctor,124221,4,1,UPI,2.66,7.8,8.56,6.55,3.16,8.68,8.54,5.71,4.82
CUST006557,Health Conscious,45,Male,Ahmedabad,Tier-1,Doctor,160463,5,1,COD,7.57,3.11,4.4,8.76,3.6,8.76,4.49,2.95,2.07
CUST006558,Students,59,Other,Bengaluru,Metro,Teacher,23400,4,1,COD,2.45,1.51,6.86,6.68,9.18,5.09,3.11,3.58,4.85
CUST006559,Families,59,Female,Indore,Tier-2,Designer,105046,3,1,Wallet,8.55,2.92,2.41,6.26,7.72,3.73,8.37,3.77,1.58
CUST006560,Students,46,Female,Pune,Tier-1,Business,29174,2,1,Card,5.72,9.86,5.06,3.6,9.12,3.51,8.17,9.38,3.52
CUST006561,Students,54,Female,Lucknow,Tier-2,Manager,33142,1,1,Wallet,1.38,6.58,7.09,3.8,7.43,4.5,3.42,4.26,7.63
CUST006562,Students,25,Other,Jaipur,Tier-1,Manager,23157,6,1,Card,8.8,7.83,8.0,5.63,9.21,3.97,4.85,1.67,3.26
CUST006563,Students,28,Female,Nagpur,Tier-2,Business,30399,2,0,Wallet,1.21,4.5,8.51,5.69,9.95,2.22,5.8,2.33,9.46
CUST006564,Students,20,Other,Pune,Tier-1,Business,15993,3,0,COD,1.52,1.9,8.4,3.42,8.63,1.11,1.69,2.73,5.8
CUST006565,Young Professionals,42,Female,Ahmedabad,Tier-1,Teacher,86384,2,0,Wallet,6.34,5.18,7.75,7.98,3.92,3.96,4.5,6.21,7.41
CUST006566,Young Professionals,39,Male,Bengaluru,Metro,Consultant,120164,2,1,Wallet,2.93,6.49,7.29,8.24,2.81,4.17,5.18,3.62,6.48
CUST006567,Health Conscious,19,Other,Mumbai,Metro,Doctor,139900,4,0,Wallet,4.31,2.78,2.87,8.73,3.82,8.89,5.02,6.59,6.07
CUST006568,Families,33,Male,Indore,Tier-2,Consultant,110073,2,1,UPI,8.82,3.43,3.19,7.52,7.34,9.22,1.86,7.96,3.66
CUST006569,Students,47,Other,Lucknow,Tier-2,Doctor,16376,1,1,UPI,8.95,8.23,8.92,3.54,9.48,6.29,1.51,6.3,3.27
CUST006570,Students,47,Other,Lucknow,Tier-2,Engineer,31172,1,1,Card,8.17,5.48,7.8,6.53,9.1,2.66,5.8,3.13,1.93
CUST006571,Young Professionals,35,Female,Indore,Tier-2,Engineer,57784,5,0,COD,7.42,6.65,9.89,5.83,5.55,4.91,3.81,4.99,5.41
CUST006572,Students,58,Male,Bengaluru,Metro,Manager,26392,5,1,Wallet,2.44,7.98,5.2,5.05,7.5,1.95,7.05,2.11,3.89
CUST006573,Students,44,Other,Hyderabad,Metro,Doctor,38940,1,0,Wallet,3.26,8.58,7.45,3.88,9.67,3.75,5.43,8.28,4.44
CUST006574,Health Conscious,20,Female,Ahmedabad,Tier-1,Manager,98216,3,1,Card,3.3,3.77,3.24,9.66,2.24,4.87,2.29,5.59,4.52
CUST006575,Families,35,Female,Hyderabad,Metro,Engineer,66460,2,1,Wallet,5.08,2.07,3.69,6.75,5.63,7.43,5.84,4.65,3.38
CUST006576,Young Professionals,39,Other,Delhi,Metro,Consultant,144642,4,0,Wallet,4.03,1.04,7.3,7.25,5.13,8.54,9.14,3.87,9.28
CUST006577,Families,23,Female,Bengaluru,Metro,Business,113540,2,1,Card,7.57,5.99,4.11,5.88,6.59,9.3,2.97,3.52,8.22
CUST006578,Students,45,Female,Bengaluru,Metro,Teacher,17709,4,0,Wallet,8.49,2.57,5.93,5.37,7.2,2.21,4.08,8.23,4.06
CUST006579,Families,28,Female,Hyderabad,Metro,Student,55145,1,0,UPI,5.44,8.62,4.49,6.51,5.44,2.35,4.96,4.92,5.74
CUST006580,Students,38,Other,Lucknow,Tier-2,Designer,30689,3,0,Card,3.18,2.25,7.45,5.26,9.99,8.13,5.01,4.71,8.58
CUST006581,Health Conscious,42,Male,Hyderabad,Metro,Consultant,74137,5,0,COD,1.47,9.3,4.9,8.88,2.84,1.93,7.39,9.07,5.17
CUST006582,Families,31,Male,Ahmedabad,Tier-1,Doctor,94774,3,0,UPI,3.07,3.09,4.54,5.51,5.15,8.47,5.09,8.82,2.35
CUST006583,Young Professionals,54,Female,Jaipur,Tier-1,Designer,84225,3,1,Wallet,3.05,2.06,6.47,8.15,2.36,2.54,1.77,6.82,2.01
CUST006584,Young Professionals,53,Other,Nagpur,Tier-2,Consultant,127495,6,1,UPI,5.89,2.22,9.99,5.94,2.76,6.84,8.84,9.93,8.05
CUST006585,Health Conscious,38,Other,Lucknow,Tier-2,Student,75567,6,0,Card,7.09,1.59,4.9,9.89,2.6,6.02,6.51,6.83,2.68
CUST006586,Students,44,Female,Indore,Tier-2,Engineer,35236,3,0,COD,3.76,5.47,7.6,5.4,9.79,4.46,8.84,6.06,4.48
CUST006587,Young Professionals,22,Male,Bengaluru,Metro,Consultant,133012,2,1,Wallet,3.43,8.37,6.63,6.32,5.84,6.58,7.21,6.62,8.76
CUST006588,Students,28,Other,Indore,Tier-2,Consultant,28786,5,1,Wallet,9.49,7.94,5.53,3.97,8.72,4.09,8.73,1.6,1.64
CUST006589,Young Professionals,26,Other,Pune,Tier-1,Manager,128044,3,0,UPI,9.65,8.3,6.34,7.26,3.08,1.76,7.05,9.64,7.67
CUST006590,Health Conscious,45,Male,Delhi,Metro,Student,60217,3,0,COD,1.79,5.33,2.8,9.95,3.14,3.18,5.68,6.28,2.58
CUST006591,Families,44,Female,Ahmedabad,Tier-1,Business,60699,3,0,Card,3.08,2.63,3.02,5.53,7.6,8.77,1.61,5.78,9.93
CUST006592,Young Professionals,29,Female,Mumbai,Metro,Student,97439,3,0,COD,5.33,6.1,9.72,5.68,4.21,4.43,5.81,6.78,3.76
CUST006593,Health Conscious,48,Female,Indore,Tier-2,Manager,154088,6,0,UPI,7.17,8.77,3.64,8.19,3.43,6.57,7.25,6.09,1.35
CUST006594,Health Conscious,31,Female,Delhi,Metro,Consultant,73664,1,0,UPI,2.78,7.63,3.5,8.24,4.49,3.03,3.32,8.9,4.14
CUST006595,Young Professionals,36,Other,Indore,Tier-2,Teacher,55918,5,1,COD,2.12,5.73,9.91,7.72,5.39,1.31,7.01,4.04,7.7
CUST006596,Students,43,Other,Delhi,Metro,Student,21105,5,1,COD,1.01,4.05,6.52,4.58,8.15,7.97,3.09,6.68,7.49
CUST006597,Students,38,Other,Hyderabad,Metro,Designer,21403,4,1,COD,3.34,2.1,5.3,5.04,8.73,9.67,8.8,5.93,4.9
CUST006598,Health Conscious,44,Female,Jaipur,Tier-1,Engineer,112697,2,1,Wallet,5.41,2.26,4.1,9.89,4.84,6.12,6.77,3.04,8.06
CUST006599,Students,59,Other,Pune,Tier-1,Designer,16306,3,1,Wallet,8.28,5.42,6.79,6.63,7.26,2.59,8.48,6.32,4.21
CUST006600,Students,55,Other,Indore,Tier-2,Doctor,16040,4,1,COD,3.41,7.17,5.08,3.63,9.38,1.3,6.74,3.19,9.32
CUST006601,Families,37,Other,Bengaluru,Metro,Manager,78082,6,0,UPI,8.15,3.71,4.22,6.44,6.7,6.76,3.01,4.86,6.82
CUST006602,Students,45,Male,Delhi,Metro,Business,31935,5,1,Card,3.39,7.34,8.42,6.08,7.26,2.75,2.32,4.92,3.47
CUST006603,Young Professionals,47,Female,Pune,Tier-1,Engineer,99807,1,0,COD,4.48,5.98,9.35,6.31,2.82,9.97,3.26,7.24,7.57
CUST006604,Families,57,Female,Hyderabad,Metro,Manager,118891,5,0,COD,4.41,4.9,4.88,5.13,7.23,7.78,5.3,3.43,7.3
CUST006605,Health Conscious,19,Female,Nagpur,Tier-2,Doctor,150771,3,1,Card,3.01,7.13,3.57,9.59,4.88,8.73,8.82,1.53,1.59
CUST006606,Students,52,Male,Nagpur,Tier-2,Engineer,38629,4,1,Wallet,8.52,4.89,6.3,4.75,7.83,9.3,7.24,6.98,2.7
CUST006607,Health Conscious,42,Male,Mumbai,Metro,Business,158880,4,1,UPI,4.7,3.32,2.15,8.52,4.39,2.94,4.17,6.72,6.37
CUST006608,Families,48,Other,Nagpur,Tier-2,Engineer,43028,3,1,Card,3.94,9.24,4.39,7.25,6.8,2.02,3.62,4.98,7.24
CUST006609,Health Conscious,55,Other,Nagpur,Tier-2,Designer,78181,1,0,UPI,3.15,1.75,4.31,9.63,4.8,9.29,3.92,9.21,2.39
CUST006610,Students,20,Male,Lucknow,Tier-2,Teacher,26355,5,1,UPI,2.36,5.6,7.12,5.71,9.64,4.98,2.96,4.73,7.05
CUST006611,Health Conscious,27,Male,Pune,Tier-1,Engineer,70691,4,1,Card,3.1,2.82,3.87,8.98,2.99,7.98,1.92,5.67,5.24
CUST006612,Students,32,Other,Mumbai,Metro,Doctor,25383,2,0,Card,9.77,7.64,8.33,3.05,8.78,1.1,9.9,6.81,3.51
CUST006613,Young Professionals,43,Other,Mumbai,Metro,Manager,93218,6,1,Wallet,1.78,1.2,8.48,5.85,2.77,8.22,1.59,5.1,3.44
CUST006614,Health Conscious,39,Female,Ahmedabad,Tier-1,Engineer,118075,4,1,Card,9.14,2.23,4.77,9.75,4.7,7.27,3.93,3.79,3.77
CUST006615,Young Professionals,58,Male,Hyderabad,Metro,Manager,140895,2,0,Card,6.46,8.04,8.64,5.61,3.99,7.15,7.36,6.59,2.11
CUST006616,Families,27,Female,Bengaluru,Metro,Student,119518,5,0,Wallet,2.1,4.69,3.7,5.29,5.73,6.49,5.18,4.32,7.25
CUST006617,Students,21,Other,Bengaluru,Metro,Business,16018,3,0,Card,9.31,7.69,6.15,3.09,7.47,1.01,6.46,4.71,8.88
CUST006618,Students,60,Female,Jaipur,Tier-1,Engineer,20036,4,0,Card,1.68,4.02,8.01,3.46,8.88,3.76,4.5,1.78,9.29
CUST006619,Students,48,Other,Hyderabad,Metro,Consultant,28639,2,1,COD,2.94,9.53,8.39,3.34,8.95,2.12,6.11,7.31,2.39
